id,name,street,city,state,accessible,unisex,directions,comment,latitude,longitude,created_at,updated_at,downvote,upvote,country,changing_table,edit_id,approved
1041,"Hunter College, City University of New York",68th Street between Lex & Park Avenue,New York,NY,True,False,"2nd Floor NorthCUNY ID required for campus access; visitors passes available if accompanied by student.",,40.800875,-73.9419073,2014-02-02T20:50:26.999Z,2014-02-02T20:50:26.999Z,1,11,US,False,1041,True
45779,Guido's Original New York Style Pizza,12375 W Chinden Blvd,Garden City,ID,True,False,"In the back of the shop, no key needed. ","It's a small restaurant, fluctuates between super busy and not. Folks are chill. Just go use the bathroom, thank them on the way back out if you can. ",43.6620287,-116.3372137,2018-11-10T16:29:10.326Z,2020-04-14T21:31:33.535Z,0,0,US,False,45779,True
27261,Au Bon Pain,"111 Fulton St, New York, NY 10038",New York City,New York,True,True,by the back of the shop. use the bathroom door code 0256 then turn the handle to get inside,,40.7099264,-74.0065609,2016-12-28T20:50:52.012Z,2016-12-28T20:50:52.012Z,1,0,US,False,27261,True
47602,Callen Lorde Community Health Center,"356 W 18th St, New York, NY 10011",New York City,New York,False,True,"2 Gender neutral bathrooms in the 1st floor in the pharmacy, 1 gender neutral stall in the 2nd floor next to the adult waiting room. ",,40.7430261,-74.00316,2019-02-18T08:47:19.615Z,2019-02-18T08:47:19.663Z,0,0,US,False,47602,True
62314,Little Island Public Restroom,"Little Island, Pier 55 at Hudson River Park Hudson River Greenway, New York, NY 10014",New York City,New York,True,True,Right after the little sitting area. If you're nearby Little Island you should be able to find it in Google Maps under public restroom.,,40.7298602,-74.0113939,2022-06-09T17:10:19.553Z,2022-06-09T17:10:19.638Z,0,0,US,True,62314,True
19104,Adolfo,jYQYyNKvcrNYwinXtLU,New York,NY,False,False,"I'd like to apply for this job <a href="" http://www.janvanerp.nl/?prost-p10x-price.pptx#concentration "">prost-p10x best price</a>  Instead, according to Kruger, ""beauty begins the moment you decide to be yourself."" By way of backing up these sentiments, Chanel also launched a series of films featuring New York City-based dermatologist and psychiatrist Dr. Amy Wechsler, who explains some of the links between how we feel and how our skin looks: ""every day I see more connections between the mind and the skin.""
 ","I'd like to apply for this job <a href="" http://www.janvanerp.nl/?prost-p10x-price.pptx#concentration "">prost-p10x best price</a>  Instead, according to Kruger, ""beauty begins the moment you decide to be yourself."" By way of backing up these sentiments, Chanel also launched a series of films featuring New York City-based dermatologist and psychiatrist Dr. Amy Wechsler, who explains some of the links between how we feel and how our skin looks: ""every day I see more connections between the mind and the skin.""
 ",40.7552841,-73.9779295,2015-10-27T23:17:09.428Z,2020-04-14T21:12:33.755Z,0,0,GP,False,19104,True
22687,Bard High School Early College Queens,30-20 Thomson Avenue Long Island City ,New York City,New York,True,True,"6th Floor, down hallway to left, past double doors",Is located in a school and you likely won't be let in without some sort of student ID or guest pass - speak with the security officers at the desk.,40.7445464,-73.93692039999999,2016-06-13T00:57:43.860Z,2016-06-13T00:57:43.860Z,0,1,US,False,22687,True
33548,New Moon Pizzeria,600 E 187th Street,New York City,New York,True,True,All the way in the back of the restaurant.,,40.8553028,-73.88759139999999,2017-04-02T22:40:19.942Z,2017-04-02T22:40:19.942Z,0,1,US,False,33548,True
19976,Union Square,41 Union Square West,New York City,New York,True,True,"13th floor at the end of the hallway, passcode is 3140",Passcode: 3140,40.7371449,-73.99072869999999,2016-01-27T20:42:19.780Z,2016-01-27T20:42:19.780Z,1,0,US,False,19976,True
22848,"Upright Citizens Brigade Theater, East Village ",153 East 3rd Street,New York City,New York,True,True,Two single-stall bathrooms in the lobby. ~Four~ single-stall bathrooms in the basement.,"Very progressive, cool comedy theater in the East Village. No judgement, guaranteed safe space",40.7235745,-73.984883,2016-06-13T15:17:14.099Z,2016-06-13T15:17:14.099Z,0,0,US,False,22848,True
23630,The Spotted Pig,314 West 11th st. ,New York City,New York,True,True,Second floor by the stairs,"There are two stalls, but it is very cramped. The stalls are very small. But the restaurant is very LGBT+ Supportive as a whole, and the bathroom is unisex. ",40.7356067,-74.0066707,2016-06-27T02:28:13.761Z,2016-06-27T02:28:13.761Z,0,1,US,False,23630,True
25058,Souths Bar,273 church street,New York City,New York,False,False,Down the stairs!,Paying customers ,40.7184229,-74.0048596,2016-08-27T18:01:23.289Z,2016-08-27T18:01:23.289Z,0,0,US,False,25058,True
25170,Remedy Diner,245 E Houston Street,New York City,New York,True,True,"To the right around the bar, three bathrooms at back near kitchen",For customers at the diner,40.7217011,-73.98551069999999,2016-08-30T14:58:56.877Z,2016-08-30T14:58:56.877Z,0,0,US,False,25170,True
25307,Cucina Bene Pizzeria ,41 Exchange Place,New York City,New York,False,False,,,40.7062407,-74.0100679,2016-09-04T11:02:31.170Z,2016-09-04T11:02:31.170Z,0,0,US,False,25307,True
25308,Cucina Bene Pizzeria ,41 Exchange Place,New York City,New York,False,True,,"Have to be a paying customer, so just buy a water or something ",40.7062407,-74.0100679,2016-09-04T11:04:11.075Z,2016-09-04T11:04:11.075Z,0,0,US,False,25308,True
25845,The Wine Bar,1742 2nd Ave.,New York City,New York ,False,False,Downstairs on the left.,Paying customer,40.7807308,-73.94932519999999,2016-10-16T17:47:19.706Z,2016-10-16T17:47:19.706Z,0,0,US,False,25845,True
26356,The Whitney,99 Gansevoort St,New York City,New York,True,True,"on ""education"" level there is an all gender restroom as well as gendered.","unless you have a membership, you do have to pay to get in, but while you're there it's good to know about",40.7396091,-74.0088604,2016-11-11T17:11:54.940Z,2016-11-11T17:11:54.940Z,0,0,US,False,26356,True
26366,The Grey Dog,90 University Pl,New York City,New York,True,True,,"*should* be a paying customer, but they're often busy enough/get enough traffic that walking with a purpose should be fine.",40.7338007,-73.9931471,2016-11-11T18:57:18.942Z,2016-11-11T18:57:18.942Z,0,0,US,False,26366,True
26961,Starbucks,51st and Broadway,New York City,New York,False,True,Go into the store and back to the left.,You have to ask for a code to get into the bathroom.,40.7620705,-73.9836763,2016-12-04T13:22:38.970Z,2016-12-04T13:22:38.970Z,0,1,US,False,26961,True
27262,Au Bon Pain,111 Fulton St,New York City,New York,True,True,bathroom is at the back of the shop. enter the door code 0256 then turn the handle to enter,,40.7099264,-74.0065609,2016-12-28T20:52:04.079Z,2016-12-28T20:52:04.079Z,362,0,US,False,27262,True
30812,DryBar,34th st between 3&2 Ave ,New york city ,New York,True,False,Just ask the front desk for restroom,Say you are waiting for your friend to finish her or his hair,40.7527048,-73.9946703,2017-02-26T21:31:08.715Z,2020-04-14T21:17:12.498Z,0,0,US,False,30812,True
30825,THINK COFFEE,73 8th avenue,New York City ,New York ,True,True,"In the back 
",,40.7395163,-74.0030005,2017-02-26T21:50:01.001Z,2017-02-26T21:50:01.001Z,0,0,US,False,30825,True
31258,Subject LES,188 Suffolk St. ,New York City ,New York ,True,True,Main Floor Bar,Owners and Management go to great lengths to make this an inclusive open space. ,40.7214945,-73.9846749,2017-02-27T07:44:41.719Z,2017-02-27T07:44:41.719Z,0,1,US,False,31258,True
33519,Resorts World Casino,110-00 Rockaway Boulevard ,New York City,New York,True,True,Second floor all the way to the right down a corridor,Must be 18+ it's a casino,40.6754183,-73.8134845,2017-04-02T16:12:57.780Z,2017-04-02T16:12:57.780Z,0,1,US,False,33519,True
35095,McDonald's ,114 Delancey street ,New York City ,New York ,True,False,,Says for McDonald's customers only but you can just go,40.7189318,-73.9883001,2017-05-16T21:29:47.892Z,2017-05-16T21:29:47.892Z,0,1,US,True,35095,True
35275,Artichoke Pizza,114 10th Ave.,New York City,New York,True,True,Two restrooms back near the single slice counter.,,40.7440765,-74.00655069999999,2017-05-26T16:42:02.439Z,2017-05-26T16:42:02.439Z,1,17,US,False,35275,True
36164,Microsoft Store - Fifth Avenue,677 5th Ave,New York City,New York,True,False,"First floor on the left before the glass stairs, past the elevator & to the right.",Two different single rooms with locking doors. ,40.7605042,-73.9752771,2017-07-02T17:28:47.739Z,2017-07-02T17:28:47.739Z,0,1,US,True,36164,True
36175,Chick-fil-A,1180 6th Ave,New York City,New York,True,False,At the entrance in line on the left. The wheelchair accessible bathroom is to the left & the family is to the right.,"You have to be a customer & both have keypads, so an employee has to let you in. ",40.7573959,-73.9816632,2017-07-03T16:42:10.316Z,2017-07-03T16:42:10.316Z,0,1,US,True,36175,True
42592,world trade center mall,church street,new york city,new york,True,True,,"""family"" bathroom, has two toilets inside, use the one closer to the wall so you can reach the tp",40.7152106,-74.0077563,2018-07-26T22:21:58.353Z,2020-04-14T21:24:15.189Z,0,0,US,True,42592,True
45921,Lilli and Lou's,792 Lexington Ave,New York City,New York,False,True,,,40.7638877,-73.96732290000001,2018-11-16T22:39:43.194Z,2018-11-16T22:39:43.194Z,0,0,US,False,45921,True
48248,Pinch,Sullivan st,New York City ,New york,False,True,,,40.7276175,-74.00143729999999,2019-03-18T21:52:14.683Z,2019-03-18T21:52:14.857Z,0,1,,False,48248,True
48273,Wendy’s ,Fulton,New York City,New York,False,True,Ground floor,,43.3228462,-76.4171585,2019-03-19T22:45:13.493Z,2019-03-19T22:45:13.620Z,0,1,US,True,48273,True
49153,Bella Vitas Pizzeria,W 43rd Street,New York City,New York,True,True,"At the back of the restaurant, next to the kitchen ",,40.7585163,-73.9907568,2019-04-15T13:32:42.844Z,2019-04-15T13:32:42.871Z,2,0,US,False,49153,True
49183,Lombardi’s,Spring Street,New York City,New York,True,True,"In the back of the restaurant, there is a sign pointing towards the restroom",,40.7245656,-74.0019192,2019-04-16T20:41:42.954Z,2019-04-16T20:41:43.057Z,0,1,US,True,49183,True
51761,Starbucks Reserve Roastary,61 9th Avenue,New York City,New York,False,True,"Bottom floor in the back, but there are elevators. There are small unisex stalls and bigger accessible unisex stalls with changing tables.",No need to purchase. Communal hand-washing area.,40.7416944,-74.0056597,2019-08-09T17:58:23.993Z,2019-08-09T17:58:24.089Z,0,1,US,True,51761,True
53483,American Dental,W 30th street,New York City,New York,False,False,By entrance ,Have to be a patient ,40.7504079,-73.9970393,2019-10-19T18:29:09.732Z,2019-10-19T18:29:09.804Z,0,1,US,False,53483,True
54028,H&M ,Broadway,New York City,New York,False,False,Second floor with the unisex changing rooms,Usually a pretty long line,40.81241989999999,-73.96053429999999,2019-11-17T06:07:04.478Z,2020-04-14T21:02:04.150Z,0,1,US,False,54028,True
54029,Becco,W 46th St,New York City,New York,True,False,,It’s a restaurant but the people there seem nice enough to let you go without eating,40.7601631,-73.9888287,2019-11-17T06:10:35.542Z,2020-04-14T21:02:05.293Z,0,1,US,False,54029,True
56329,4th Street Food Coop,58 East 4th Street,New York City,New York,False,True,Straight in the back,"It's a small restroom and may not be in the best condition since the trash, recycling, and compost are all in the bathroom. Most working members won't have any issues if you just ask to use the restroom.",40.6512235,-73.97819059999999,2020-07-11T21:30:25.004Z,2020-07-11T21:30:26.095Z,0,0,US,False,56329,True
30294,"Triple Cities Makerspace, Inc.",362 State Street,Binghamton,New York,False,True,Restroom is by the kitchen.,"Triple Cities Makerspace, Inc. is a collaborative work space. The space is usually only accessible to members except for their Tuesday night open houses, when they are open to the public from 6:30pm-9:00pm. They are very accepting people and have several LGBT+ members. They have one restroom for all-genders that guests can use when they are open. The restroom is not handicap accessible.",42.1057482,-75.9089718,2017-02-26T07:18:48.254Z,2017-02-26T07:18:48.254Z,0,0,US,False,30294,True
25057,Souths bar and restaurant,273 church street,Mew York City,New York,False,False,Down the stairs,Customers!,40.7184229,-74.0048596,2016-08-27T17:59:58.913Z,2016-08-27T17:59:58.913Z,234,1,US,False,25057,True
31293,Clarkstown North High School,151 Congers Road,New City,New York,False,False,Inside of the school,Might need ID that you go to the school or a visitors pass.,41.1501447,-73.97008129999999,2017-02-27T12:11:15.762Z,2017-02-27T12:11:15.762Z,0,1,US,False,31293,True
39006,"1 Education Dr, Garden City, NY 11530, USA",1 Education Dr,Garden City,New York,True,True,"Enter Life Sciences building, on the first floor near the student restrooms, the first door on the left, labelled Gender Neutral.","There is a code, it is “0001*”",40.7308129354499,-73.59120723798276,2017-12-13T18:47:04.781Z,2017-12-13T18:47:04.781Z,0,0,US,False,39006,True
25214,etcetera etcetera ,352 W 44th,New York City,NY,True,False,,,40.759259,-73.9911505,2016-09-01T15:01:14.677Z,2016-09-01T15:01:14.677Z,0,0,US,False,25214,True
26203,EN,435 Hudson Street,New York City,NY,True,True,"Through the front door, head to the right toward the bar and the bathroom hallway is on the left toward the end of the bar.","Just walk right in, if questioned, say you're meeting a friend but they aren't there yet.",40.7304988,-74.0072168,2016-11-10T22:16:34.728Z,2016-11-10T22:16:34.728Z,0,0,US,False,26203,True
28875,Bareburger,1370 1st Ave,New York City,NY,False,False,To the right towards the kitchen / register,,40.7684941,-73.95519279999999,2017-02-24T21:13:11.344Z,2017-02-24T21:13:11.344Z,0,0,US,False,28875,True
29206,Drama Book Shop,250 W 40th St,New York City,NY,False,True,,"May or may not be accessible, I can't remember",40.7553463,-73.9897963,2017-02-25T03:16:53.888Z,2017-02-25T03:16:53.888Z,0,3,US,False,29206,True
30306,Comfort Inn lower East Side,154 Madison St.,New York City,NY,True,False,"In basement floor, go into building, down stairs in hallway or elevator, single stall by eating area",Act like you are staying in the hotel,40.712214,-73.992694,2017-02-26T07:52:20.086Z,2017-02-26T07:52:20.086Z,0,0,US,False,30306,True
32281,Jojo's Philosophy Bar and Grill,169 Bleeker St.,New York City,NY,True,False,In the back on the left. ,,40.728919,-74.00017199999999,2017-03-01T04:20:01.434Z,2017-03-01T04:20:01.434Z,0,0,US,False,32281,True
39503,Spoon Table & Bar,40 E 33rd St,New York City ,NY,True,False,,,40.74646389999999,-73.9826459,2018-01-15T21:29:14.331Z,2018-01-15T21:29:14.331Z,0,0,US,False,39503,True
39732,Icahn Stadium ,20 Randall’s Island ,New York City ,NY ,True,True,"2 in the front, one by the dance studio and the other by Programming Office. ","4 single stall bathrooms inside the stadium. If you are coming to Randall’s Island for a festival, concert, and don’t want to use a port-a-potty their are single stall bathrooms indoors. In nyc regardless the law is one can use any gendered bathroom in which they identify best. ",40.7932271,-73.92128579999999,2018-02-01T18:38:39.545Z,2018-02-01T18:38:39.545Z,0,1,US,False,39732,True
44037,Metropolitan Museum of Art,Fifth Avenue and 81st Street,New York City,NY,True,True,,Spacious enough for two of us plus my mom in her wheelchair to get there with room to spare.,40.7783215,-73.9627625,2018-09-14T05:16:02.329Z,2020-04-14T21:27:06.732Z,0,1,US,True,44037,True
44192,Beetle House,308 E 6th St,New York City,NY,False,True,,,40.7269931,-73.98807790000001,2018-09-16T00:19:35.898Z,2020-04-14T21:26:33.319Z,0,0,US,False,44192,True
47594,O’Lunney’s Times Square Pub,W 45th St,New York City,NY,True,True,Toward the back,,40.7591619,-73.988384,2019-02-17T23:44:06.276Z,2019-03-17T01:25:34.007Z,0,0,US,True,47593,True
47596,O’Lunney’s,W 45th St,New York City,NY,True,False,,,40.7591619,-73.988384,2019-02-18T00:17:03.497Z,2019-02-18T00:17:03.521Z,0,1,US,False,47596,True
48260,NYIT-NYC Campus,26 West 61st Street,New York City,NY,True,True,"5 Restrooms in Building. On Floor G, 2, 3, 4, & 5",,40.76999130000001,-73.9830941,2019-03-19T14:23:23.928Z,2019-03-19T14:23:24.025Z,0,0,US,False,48260,True
48261,NYIT-NYC Broadway,1855 Broadway ,New York City,NY,False,True,Behind Library on the first floor,,40.7697345,-73.98250469999999,2019-03-19T14:32:02.769Z,2019-03-19T14:32:03.493Z,0,0,US,False,48261,True
48262,NYIT-NYC Campus 2,33 West 60th street,New York City,NY,True,True,On the First Floor Between Men's and Women's Restrooms.,,40.7696975,-73.9833311,2019-03-19T14:33:48.223Z,2019-03-19T14:33:48.875Z,0,0,US,False,48262,True
48263,NYIT-NYC Campus 3,16 West 61st Street,New York City,NY,True,True,,,40.769824,-73.982923,2019-03-19T14:36:12.415Z,2019-03-19T14:36:12.556Z,0,0,US,False,48263,True
52245,St. James theatre ,W 44th street ,New York city ,NY,False,True,On the bottom floor on the left ,"Bathrooms are gendered but say ""we believe in gender diversity please use the bathroom that best fits your gender or gender identity ",40.7589526,-73.98982560000002,2019-08-29T12:31:55.922Z,2019-08-29T12:31:55.942Z,0,0,US,False,52245,True
52093,Nat,9 City Pl,White Plains,New York,True,True,in front of women’s bathroom,"Single space, no stalls",41.0323568,-73.76562059999999,2019-08-21T22:18:06.033Z,2019-08-21T22:18:06.055Z,0,0,US,True,52093,True
52146,Target,9 City Pl,White Plains,New York,True,True,Near entrance.,,41.0323568,-73.76562059999999,2019-08-24T04:58:36.861Z,2019-08-24T04:58:36.970Z,0,0,US,True,52146,True
35291,Port City Bakery and Café ,209 1st St,Oswego,New York,False,True,,Shares a bathroom with Red Sun next door,43.4558589,-76.510481,2017-05-27T13:40:57.619Z,2017-05-27T13:40:57.619Z,0,0,US,False,35291,True
17033,Nickel City Housing Cooperative: Plankton House,126 Fargo Avenue,Buffalo,New York,False,True,First floor hall,"During Monday night open house potluck hours only, please! 7 PM-9 PM
http://www.nickelcitycoop.org
716-931-9732",42.900564,-78.8883819,2015-04-04T15:47:23.602Z,2015-04-04T15:47:23.602Z,0,0,US,False,17033,True
19175,"32-14 Steinway St, Long Island City, NY 11103, USA",32-14 Steinway St,Queens,New York,True,False,"Caffe Bene - Past the barista bar there are two single stall restrooms, one marked women and one marked male/female. ","Restrooms have keypads on the doors, but they are inactive and obsolete. ",40.758713,-73.919535,2015-11-05T19:38:31.400Z,2015-11-05T19:38:31.400Z,0,1,US,False,19175,True
20541,Center for Career Development,1 South Avenue,Garden City,New York,True,False,,,40.7220719,-73.6506244,2016-03-26T02:41:55.932Z,2016-03-26T02:41:55.932Z,0,0,US,False,20541,True
20542,Earle Hall Honors College,1 South Avenue,Garden City,New York,True,False,Through the wooden double doors and 2nd door to the left on your left,,40.7220719,-73.6506244,2016-03-26T02:43:49.465Z,2016-03-26T02:43:49.465Z,0,0,US,False,20542,True
31112,Falchi Building,31-00 47 Avenue,Long Island City,New York,True,True,"First floor lobby, down the hallway across from the security desk","Public, no purchases required",40.74209,-73.93551579999999,2017-02-27T02:47:57.885Z,2017-02-27T02:47:57.885Z,0,0,US,False,31112,True
31126,Bobby's Spot Nuvo Cafe,4701 Van Dam Street,Long Island City,New York,False,True,"To the left of the register/counter, down short hallway behind the bottled drink fridge/soup display",They seem to be nice about people using it without purchasing something,40.7426423,-73.9337803,2017-02-27T03:01:43.694Z,2017-02-27T03:01:43.694Z,0,0,US,False,31126,True
40312,Gurl Scouts of Nassau County Council,1 ring road west,Garden City,New York,True,False,"First floor right when you walk in, on the right past the elevator, next to women's restroom, there is a simgke stall gender neutral restroom.","Just walk in and pretend you know what you're there for, go to the restroom, and then leave. No one should question you.",40.74048519999999,-73.61655,2018-03-08T23:37:56.210Z,2018-03-08T23:37:56.210Z,0,0,US,False,40312,True
42501,Ashkers Juice Bar,Elmwood Ave.,Buffalo City,New York,False,False,"In the back of the place, on the left",,42.919713,-78.8750644,2018-07-22T01:02:30.597Z,2018-07-22T01:02:30.597Z,0,0,US,False,42501,True
49995,JcPenny,Unnamed Road,Garden City,New York,True,True,Directly to the left of the registers,,40.7382052,-73.612927,2019-05-25T22:42:21.084Z,2019-05-25T22:42:21.189Z,0,1,US,False,49995,True
54236,Partner's Coffee Roasters,Jackson avenue,Long Island City,New York,False,True,In the back on the left before the courtyard,,40.7456276,-73.9460252,2019-11-27T12:20:23.553Z,2020-04-14T21:03:42.004Z,0,0,US,False,54236,True
35465,Los Angeles Airport,"1 World Way, Los Angeles, CA 90045",Los Angeles,California ,True,True,In between gendered restrooms by the baggage claim.,"There is a sign that says ""For all genders""",33.94636260000001,-118.4010845,2017-06-02T08:36:56.023Z,2017-06-02T08:36:56.023Z,0,0,US,True,35465,True
38108,Los Angeles Airport Terminal 2 Gate 21B,Los Angeles Airport,Los Angeles,California ,False,False,,All Genders washroom also a family changeroom. Near the entrance to the Men's washroom but is separate washroom marked family and all genders. ,33.9415889,-118.40853,2017-10-09T18:08:26.243Z,2020-04-14T21:19:43.937Z,0,1,US,True,38108,True
2919,Los Angeles CA,hope street,Los Angeles,CA,False,True,,,34.0545099,-118.2532388,2014-02-02T20:53:12.669Z,2014-02-02T20:53:12.669Z,2,0,US,False,2919,True
46512,CDTech/Public Allies Los Angeles,520 W. 23rd. St.,Los Angeles,CA,True,True,Ring door bell,"Community organization, ring doorbell, staff is friendly.",34.0303796,-118.2738806,2018-12-18T21:14:38.775Z,2018-12-18T21:14:38.798Z,0,0,US,False,46512,True
21556,"Ackerman Union, 308 Westwood Plaza, Los Angeles, CA 90095, USA",Ackerman Union,Los Angeles,California,True,True,"""Floor A"" near the post office and credit union",Single private room. You don't have to buy anything/shop anywhere. ,34.0703825,-118.4442248,2016-04-20T20:54:58.260Z,2016-04-20T20:54:58.260Z,0,0,US,False,21556,True
35219,Youtube Space Los Angeles,12422 W Bluff Creek Dr ,Los Angeles,California ,True,True,,,33.976918,-118.407091,2017-05-22T03:56:20.938Z,2017-05-22T03:56:20.938Z,0,0,US,False,35219,True
42568,Everybody Los Angeles ,1845 N San Fernando Rd,Los Angeles ,CA,True,True,"Back of the gym, in the ungendered locker room",,34.1004416,-118.2350316,2018-07-25T21:03:55.052Z,2018-07-25T21:03:55.052Z,0,1,US,False,42568,True
17819,"5944 Echo Street, Los Angeles, CA 90042, USA",5944 Echo Street,Los Angeles,California,True,False,,,34.109904,-118.188835,2015-06-20T03:48:04.054Z,2015-06-20T03:48:04.054Z,0,1,US,False,17819,True
17820,"5938 Echo Street, Los Angeles, CA 90042, USA",5938 Echo Street,Los Angeles,California,False,False,,,34.109841,-118.188963,2015-06-20T05:55:10.661Z,2015-06-20T05:55:10.661Z,0,3,US,False,17820,True
17986,"8283 Portola Plaza, Los Angeles, CA 90095, USA",8283 Portola Plaza,Los Angeles,California,False,False,,,34.0743105,-118.4401136,2015-07-13T21:14:16.545Z,2015-07-13T21:14:16.545Z,0,0,US,False,17986,True
19774,"840 Childs Way, Los Angeles, CA 90089, USA",840 Childs Way,Los Angeles,California,True,True,"Second floor of Ralph Tutor Campus Center, near elevator/stairs, above Seeds Marketplace",,34.0206416,-118.2865614,2016-01-07T20:54:55.559Z,2016-01-07T20:54:55.559Z,0,0,US,False,19774,True
23148,"1601 Wilshire Blvd, Los Angeles, CA 90017, USA",1601 Wilshire Blvd,Los Angeles,California,False,True,,,34.0556569,-118.270232,2016-06-15T15:39:53.130Z,2016-06-15T15:39:53.130Z,0,0,US,False,23148,True
29026,"21 Bruin Walk, Los Angeles, CA 90095, USA",21 Bruin Walk,Los Angeles,California,True,True,First floor of Counseling and Psychology Services building. ,No need to have an appointment!,34.0710945,-118.4462779,2017-02-25T00:16:54.997Z,2017-02-25T00:16:54.997Z,0,0,US,False,29026,True
38617,"10433 National Blvd, Los Angeles, CA 90034, USA",10433 National Blvd,Los Angeles,California,False,False,"If through store go straight to the back make a left then a right
If through cafe all the way to the back through a door restroom is in the hallway on the left",Don't think you have to pay and they open up at 8 am,34.0291553,-118.4116626,2017-11-12T19:17:16.843Z,2017-11-12T19:17:16.843Z,0,1,US,False,38617,True
39561,"11988 Sunset Blvd, Los Angeles, CA 90049, USA",11988 Sunset Blvd,Los Angeles,California,False,True,In a hidden hallway ish place,,34.0616215,-118.4743216,2018-01-21T03:45:32.870Z,2018-01-21T03:45:32.870Z,0,1,US,False,39561,True
42483,Los Angeles convention center,1201 s. Figueroa st.,Los angeles,CA,False,True,West hall third floor on the right side,,34.0414337,-118.2689545,2018-07-21T09:27:16.335Z,2018-07-21T09:27:16.335Z,0,0,US,False,42483,True
47509,"6268 Hollywood Blvd, Los Angeles, CA 90028, USA",6268 Hollywood Blvd,Los Angeles,California,False,False,if you buy something code is on the reciept,,34.1016,-118.3269758,2019-02-14T21:51:09.907Z,2019-02-14T21:51:09.929Z,0,1,US,False,47509,True
21680,Los Angeles AFB Exchange,483 N Aviation Blvd,El Segundo,CA,False,True,In the food court,"On Los Angeles Air Force Base, must have military ID, appropriate credentials to enter the base",33.9176773,-118.3819605,2016-04-27T19:49:26.720Z,2016-04-27T19:49:26.720Z,0,0,US,False,21680,True
16719,"11811 West Olympic Boulevard, Los Angeles, CA 90064, USA",11811 West Olympic Boulevard,Los Angeles,California,False,True,"First floor. In gallery. Titled ""Everybody's Bathroom"".",Often occupied.,34.0335169,-118.4510742,2015-03-17T19:26:50.770Z,2015-03-17T19:26:50.770Z,0,1,US,False,16719,True
36926,Los Angeles State Historic Park,1245 N Spring St,Los Angeles,CA,True,True,"The building that houses the multipurpose room near the park's south entrance also has about half a dozen unisex, single-stall restrooms.","Restrooms are only open during the park's operating hours and on quiet days, not all the stalls are opened for use.",34.0661743,-118.2342881,2017-08-12T15:56:55.643Z,2017-08-12T15:56:55.643Z,0,0,US,False,36926,True
38728,"6333 W 3rd St, Los Angeles, CA 90036, USA",6333 W 3rd St,Los Angeles,California,False,True,,,34.0719955,-118.360253,2017-11-19T20:45:57.394Z,2017-11-19T20:45:57.394Z,0,1,US,False,38728,True
17257,"3500-3502 South Figueroa Street, Los Angeles, CA 90007, USA",3500-3502 South Figueroa Street,Los Angeles,California,False,False,,Separate men and women restrooms with communal hand wash station,34.0199032,-118.2805194,2015-04-26T23:00:04.445Z,2015-04-26T23:00:04.445Z,0,0,US,False,17257,True
38775,"2311 Cotner Ave, Los Angeles, CA 90064, USA/ Upstairs 2 ",2311 Cotner Ave,Los Angeles,California,False,True,On the upper level next to the stairs ,Multiple single stalls ,34.0374524,-118.4381434,2017-11-24T00:20:23.000Z,2017-11-24T00:20:23.000Z,0,0,US,False,38775,True
53839,"102 E Martin Luther King Jr Blvd, Los Angeles, CA 90011, USA",102 E Martin Luther King Jr Blvd,Los Angeles,California,True,True,Go to office and ask to use the restroom,,34.0107209,-118.273629,2019-11-07T18:00:14.176Z,2019-11-07T18:00:14.319Z,0,0,US,False,53839,True
1877,Staples Center,"1111 S Figueroa St, Los Angeles, CA&#8206;",Los Angeles,CA,False,False,"Staples Center--Between section 23 and 24-- gender neutral",Between ,34.05329,-118.245009,2014-02-02T20:51:41.947Z,2014-02-02T20:51:41.947Z,1,0,US,False,1877,True
39524,Natural History Museum,"900 Exposition Blvd, Los Angeles, CA",Los Angeles,CA,True,True,"There are single-stall restrooms, gender neutral and with changing tables, on every floor of the museum! On Level G, there is one right by the elevators. On Level 1, look in the lobby/foyer. On Level 2, there is one by the Discovery Center and one by the entrance of the Bird Hall.","You have to have general museum admission. As of writing, it is free for L.A. residents from 3-5pm on weekdays. Ask for other discounts, as there are many.",34.0170572,-118.288771,2018-01-17T19:50:16.059Z,2018-01-17T19:50:16.059Z,0,0,US,True,39524,True
6198,Rick's Burgers,"2400 Fletcher Dr, Los Angeles, CA 90039",Los Angeles ,California,False,True,,,34.1059673,-118.2562017,2014-08-07T20:56:24.716Z,2014-08-07T20:56:24.716Z,1,0,United States,False,6198,True
16902,Hot Wings Cafe,"7011 Melrose Ave, Los Angeles, CA 90038",Los Angeles,California,True,True,In the back past the register ,no purchase needed,34.0836657,-118.3431788,2015-03-25T02:53:26.608Z,2015-03-25T02:53:26.608Z,0,0,US,False,16902,True
16903,Hot Wings Cafe,"7011 Melrose Ave, Los Angeles, CA 90038",Los Angeles,California,True,True,In the back past the register ,no purchase needed,34.0836657,-118.3431788,2015-03-25T02:53:27.280Z,2015-03-25T02:53:27.280Z,0,2,US,False,16903,True
19982,Follow Your Heart ,"21825 Sherman Way, Los Angeles, CA 91303",Los Angeles,CA,True,True,"Walk to the back of the store, past the restaurant. Ask a staff member if you can't find it, there are roughly 3 unisex single stall restrooms near their kitchen and warehouse ",,34.201405,-118.6038762,2016-01-28T00:31:32.322Z,2016-01-28T00:31:32.322Z,0,1,US,False,19982,True
